81306 1768149
1758 8224 0.250000
1759 1710 0.200000
1759 1716 0.166667
1759 1726 0.000965
1759 1741 0.142857
1759 1743 0.003175
1759 1760 0.083333
1759 1819 0.200000
1759 1833 0.500000
1760 548 0.000469
1760 880 0.000525
1760 1369 0.004405
1760 1705 0.005714
1760 1706 0.032258
1760 1710 0.200000
1760 1711 0.001125
1760 1716 0.166667
1760 1718 0.003344
1760 1720 0.007092
1760 1721 0.008264
1760 1726 0.000965
1760 1733 0.000667
1760 1738 0.033333
1760 1741 0.142857
1760 1742 0.333333
1760 1743 0.003175
1760 1744 0.166667
1760 1748 0.008130
1760 1749 0.003356
1760 1753 0.023810
1760 1759 0.166667
1760 1771 0.001276
1760 1775 0.017544
1760 1780 0.200000
1760 1782 0.002538
1760 1786 0.009346
1760 1793 0.016949
1760 1796 0.038462
1760 1798 0.002755
1760 1800 0.100000
1760 1801 0.500000
1760 1803 0.333333
1760 1805 0.007634
1760 1806 0.030303
1760 1819 0.200000
1760 1824 0.333333
1760 1830 0.166667
1760 1834 0.333333
1760 1842 0.333333
1760 1843 0.076923
1760 1857 0.500000
1760 1860 0.500000
1761 436 0.000482
1761 447 0.000665
1761 449 0.001502
1761 505 0.001488
1761 683 0.000629
1761 818 0.000586
1761 850 0.001078
1761 902 0.001098
1761 1045 0.002457
1761 1415 0.001131
1761 1550 0.000378
1761 1705 0.005714
1761 1707 0.006944
1761 1709 0.001873
1761 1711 0.001125
1761 1714 0.013699
1761 1715 0.014925
1761 1717 0.004098
1761 1718 0.003344
1761 1720 0.007092
1761 1721 0.008264
1761 1726 0.000965
1761 1730 0.004854
1761 1733 0.000667
1761 1734 0.002079
1761 1738 0.033333
1761 1743 0.003175
1761 1749 0.003356
1761 1751 0.001174
1761 1757 0.004032
1761 1758 0.000296
1761 1762 0.050000
1761 1764 0.002532
1761 1771 0.001276
1761 1776 0.003289
1761 1779 0.047619
1761 1791 0.006098
1761 1798 0.002755
1761 1805 0.007634
1761 1806 0.030303
1761 1837 0.016667
1761 1848 0.200000
1761 2413 0.000843
1761 2475 0.000857
1761 3127 0.003846
1761 3792 0.003610
1761 8916 0.025641
1761 8919 0.025641
1761 10746 0.021277
1761 12373 0.005319
1761 14103 0.006369
1761 14531 0.010989
1761 14538 0.018519
1761 14628 0.018868
1761 18651 0.142857
1761 18665 0.047619
1761 19297 0.005376
1761 20458 0.007692
1761 36228 0.005208
1761 39101 0.055556
1761 61027 0.031250
1761 61028 0.028571
1761 61057 0.200000
1762 50328 0.076923
1762 50336 0.045455
1763 436 0.000482
1763 449 0.001502
1763 548 0.000469
1763 565 0.017857
1763 1415 0.001131
1763 1705 0.005714
1763 1707 0.006944
1763 1708 0.005405
1763 1709 0.001873
1763 1711 0.001125
1763 1715 0.014925
1763 1717 0.004098
1763 1720 0.007092
1763 1732 0.008621
1763 1733 0.000667
1763 1734 0.002079
1763 1739 0.000713
1763 1751 0.001174
1763 1752 0.000986
1763 1757 0.004032
1763 1758 0.000296
1763 1761 0.031250
1763 1762 0.050000
1763 1764 0.002532
1763 1768 0.002817
1763 1771 0.001276
1763 1782 0.002538
1763 1791 0.006098
1763 1798 0.002755
1763 1804 0.004950
1763 1805 0.007634
1763 1813 0.005236
1763 1837 0.016667
1764 502 0.001087
1764 1550 0.000378
1764 1758 0.000296
1764 4141 0.002439
1764 4995 0.001355
1764 10940 0.023256
1764 12062 0.038462
1764 59438 0.250000
1765 580 0.002012
1765 692 0.001011
1765 1214 0.001164
1765 1409 0.001560
1765 1740 0.001901
1765 1751 0.001174
1765 1752 0.000986
1765 1766 0.002513
1765 1768 0.002817
1765 1804 0.004950
1766 276 0.000786
1766 316 0.001410
1766 325 0.002045
1766 326 0.000933
1766 342 0.003623
1766 346 0.005618
1766 436 0.000482
1766 437 0.000911
1766 549 0.002421
1766 719 0.001718
1766 880 0.000525
1766 1131 0.000730
1766 1219 0.001335
1766 1305 0.006061
1766 1415 0.001131
1766 1444 0.005319
1766 1453 0.004292
1766 1643 0.000657
1766 1708 0.005405
1766 1785 0.005000
1766 2413 0.000843
1766 2455 0.007299
1766 2478 0.004367
1766 2583 0.005682
1766 2618 0.002262
1766 2623 0.002710
1766 2674 0.002591
1766 2774 0.000835
1766 3509 0.004065
1766 3585 0.004082
1766 3607 0.004878
1766 3690 0.027778
1766 3691 0.006410
1766 3790 0.030303
1766 3806 0.002584
1766 3886 0.001488
1766 5000 0.002506
1766 5183 0.003717
1766 5190 0.000797
1766 6483 0.004808
1766 7467 0.007576
1766 7725 0.004274
1766 7907 0.166667
1766 8606 0.003413
1766 8607 0.003030
1766 8626 0.005025
1766 8644 0.002304
1766 8648 0.015873
1766 8659 0.003521
1766 8667 0.011765
1766 8668 0.012821
1766 8683 0.005236
1766 8711 0.002801
1766 9490 0.028571
1766 9810 0.015152
1766 11303 0.005682
1766 11917 0.004785
1766 14586 0.013333
1766 15071 0.005435
1766 15329 0.016393
1766 15608 0.009804
1766 19244 0.004545
1766 20725 0.007812
1766 20739 0.017241
1766 20802 0.012987
1766 23450 0.083333
1766 23684 0.047619
1766 26392 0.007576
1766 26393 0.062500
1766 26395 0.008696
1766 26396 0.010204
1766 26399 0.050000
1766 26403 0.111111
1766 26405 0.019231
1766 26409 0.017544
1766 31487 0.034483
1766 31512 0.018519
1766 41616 0.010638
1766 43862 0.052632
1766 51326 0.010204
1766 51593 0.037037
1766 51620 0.019231
1766 53233 0.055556
1766 53240 0.047619
1766 53259 0.058824
1766 67642 0.013889
1766 67939 0.076923
1766 68360 0.142857
1766 69781 0.142857
1766 69787 0.038462
1766 69789 0.050000
1766 69794 0.250000
1766 69816 0.071429
1766 70121 0.071429
1766 71161 0.037037
1766 72939 0.333333
1767 320 0.001366
1767 447 0.000665
1767 449 0.001502
1767 510 0.002604
1767 692 0.001011
1767 938 0.001653
1767 1154 0.002198
1767 1369 0.004405
1767 1422 0.000984
1767 1718 0.003344
1767 1748 0.008130
1767 1751 0.001174
1767 1752 0.000986
1767 1768 0.002817
1767 2413 0.000843
1767 2633 0.003205
1767 2687 0.003731
1767 3534 0.003436
1767 3642 0.001093
1767 3704 0.002519
1767 4127 0.003257
1767 4171 0.005102
1767 5016 0.001770
1767 9897 0.010101
1767 10448 0.066667
1767 28521 0.033333
1767 45880 0.025000
1768 436 0.000482
1768 447 0.000665
1768 451 0.001754
1768 498 0.002079
1768 548 0.000469
1768 580 0.002012
1768 627 0.003413
1768 674 0.002571
1768 678 0.001828
1768 683 0.000629
1768 692 0.001011
1768 863 0.006024
1768 868 0.014706
1768 877 0.006757
1768 880 0.000525
1768 896 0.001185
1768 914 0.008772
1768 937 0.001859
1768 938 0.001653
1768 1142 0.001374
1768 1151 0.001045
1768 1168 0.001919
1768 1208 0.024390
1768 1214 0.001164
1768 1239 0.014493
1768 1328 0.001119
1768 1329 0.001805
1768 1335 0.000950
1768 1355 0.002028
1768 1396 0.001992
1768 1409 0.001560
1768 1739 0.000713
1768 1740 0.001901
1768 1751 0.001174
1768 1752 0.000986
1768 1766 0.002513
1768 1772 0.001592
1768 1812 0.004329
1768 1822 0.002747
1768 2604 0.002053
1768 2620 0.004310
1768 2790 0.002421
1768 2854 0.013889
1768 2861 0.005236
1768 3077 0.006452
1768 3582 0.001361
1768 4117 0.006897
1768 4189 0.001333
1768 4199 0.003690
1768 4356 0.002740
1768 4357 0.035714
1768 4358 0.004739
1768 4566 0.002481
1768 5026 0.001359
1768 5057 0.003289
1768 5588 0.004255
1768 5751 0.015625
1768 6170 0.007812
1768 6198 0.001285
1768 6199 0.004739
1768 6544 0.003663
1768 6545 0.007634
1768 7508 0.000748
1768 7872 0.002506
1768 8785 0.000935
1768 9426 0.004630
1768 9815 0.006135
1768 9830 0.004505
1768 9833 0.018182
1768 10385 0.004237
1768 10397 0.010638
1768 12087 0.005155
1768 15226 0.020408
1768 18610 0.028571
1768 18619 0.037037
1768 18660 0.166667
1768 21956 0.006623
1768 24501 0.019231
1768 24526 0.142857
1768 29392 0.004255
1768 39249 0.011111
1768 40106 0.166667
1768 40140 0.006993
1768 62810 0.250000
1768 65303 0.043478
1769 1415 0.001131
1769 1705 0.005714
1769 1707 0.006944
1769 1709 0.001873
1769 1711 0.001125
1769 1714 0.013699
1769 1722 0.006329
1769 1730 0.004854
1769 1733 0.000667
1769 1734 0.002079
1769 1743 0.003175
1769 1753 0.023810
1769 1754 0.125000
1769 1757 0.004032
1769 1764 0.002532
1769 1771 0.001276
1769 1776 0.003289
1769 1798 0.002755
1769 1816 0.250000
1769 1823 0.333333
1769 1838 0.250000
1770 1705 0.005714
1770 1709 0.001873
1770 1717 0.004098
1770 1721 0.008264
1770 1726 0.000965
1770 1730 0.004854
1770 1743 0.003175
1770 1749 0.003356
1770 1771 0.001276
1770 1791 0.006098
1772 435 0.005102
1772 436 0.000482
1772 447 0.000665
1772 510 0.002604
1772 531 0.010000
1772 542 0.005405
1772 548 0.000469
1772 560 0.002825
1772 565 0.017857
1772 580 0.002012
1772 623 0.007353
1772 880 0.000525
1772 1151 0.001045
1772 1168 0.001919
1772 1214 0.001164
1772 1303 0.000709
1772 1319 0.006289
1772 1327 0.001890
1772 1328 0.001119
1772 1329 0.001805
1772 1330 0.003413
1772 1336 0.002020
1772 1377 0.009009
1772 1387 0.003049
1772 1402 0.003584
1772 1409 0.001560
1772 1415 0.001131
1772 1416 0.028571
1772 1438 0.031250
1772 1442 0.016949
1772 1467 0.006536
1772 1471 0.008547
1772 1479 0.011111
1772 1565 0.001789
1772 1709 0.001873
1772 1711 0.001125
1772 1718 0.003344
1772 1725 0.011236
1772 1733 0.000667
1772 1739 0.000713
1772 1740 0.001901
1772 1747 0.014493
1772 1748 0.008130
1772 1749 0.003356
1772 1751 0.001174
1772 1756 0.009615
1772 1758 0.000296
1772 1768 0.002817
1772 1771 0.001276
1772 1773 0.020408
1772 1799 0.043478
1772 1807 0.001942
1772 1812 0.004329
1772 2431 0.001222
1772 2583 0.005682
1772 2596 0.007194
1772 2604 0.002053
1772 2660 0.003831
1772 2678 0.002882
1772 2710 0.003846
1772 2720 0.004115
1772 2728 0.013514
1772 2741 0.014286
1772 3209 0.001748
1772 3486 0.024390
1772 3504 0.003390
1772 3517 0.004310
1772 3523 0.003106
1772 3525 0.002907
1772 3529 0.011494
1772 3534 0.003436
1772 3540 0.019608
1772 3577 0.100000
1772 3582 0.001361
1772 3630 0.500000
1772 3642 0.001093
1772 4127 0.003257
1772 4297 0.003268
1772 4355 0.015152
1772 4364 0.009174
1772 5016 0.001770
1772 5019 0.006849
1772 6189 0.011765
1772 6200 0.015385
1772 6202 0.020408
1772 6210 0.005917
1772 6216 0.003344
1772 6217 0.002358
1772 6225 0.024390
1772 6232 0.008264
1772 6539 0.019231
1772 6542 0.006173
1772 6543 0.009434
1772 6544 0.003663
1772 6545 0.007634
1772 6548 0.008065
1772 7508 0.000748
1772 10364 0.009346
1772 10427 0.027778
1772 14333 0.010989
1772 14361 0.005780
1772 16262 0.006061
1772 17461 0.002755
1772 20236 0.011905
1772 20237 0.004425
1772 20242 0.022727
1772 20251 0.055556
1772 20252 0.045455
1772 20253 0.010989
1772 20262 0.047619
1772 20275 0.019231
1772 20278 0.037037
1772 20282 0.013333
1772 20283 0.011765
1772 20311 0.018182
1772 21335 0.009174
1772 21930 0.004630
1772 22637 0.038462
1772 22640 0.031250
1772 22641 0.033333
1772 22642 0.142857
1772 22645 0.037037
1772 22646 0.052632
1772 22647 0.043478
1772 22648 0.058824
1772 22649 0.052632
1772 22652 0.200000
1772 22653 0.027027
1772 22654 0.037037
1772 22661 0.052632
1772 22662 0.033333
1772 22665 0.125000
1772 22667 0.200000
1772 22674 0.050000
1772 22675 0.050000
1772 22679 0.038462
1772 22682 0.071429
1772 22692 0.333333
1772 47390 0.017241
1772 47409 0.083333
1772 53540 0.166667
1772 60084 0.058824
1773 1706 0.032258
1773 1812 0.004329
1773 2515 0.001357
1773 3128 0.027027
1773 8865 0.004464
1773 10473 0.004673
1773 18869 0.017241
1773 19324 0.333333
1773 21972 0.200000
1773 56000 0.015873
1774 510 0.002604
1774 548 0.000469
1774 692 0.001011
1774 877 0.006757
1774 880 0.000525
1774 1214 0.001164
1774 1415 0.001131
1774 1422 0.000984
1774 1432 0.001495
1774 1739 0.000713
1774 1791 0.006098
1774 1798 0.002755
1774 1806 0.030303
1774 1812 0.004329
1775 448 0.001736
1775 531 0.010000
1775 548 0.000469
1775 580 0.002012
1775 674 0.002571
1775 683 0.000629
1775 863 0.006024
1775 868 0.014706
1775 880 0.000525
1775 885 0.012048
1775 912 0.028571
1775 938 0.001653
1775 1131 0.000730
1775 1142 0.001374
1775 1245 0.019231
1775 1286 0.008696
1775 1325 0.001675
1775 1409 0.001560
1775 1718 0.003344
1775 1739 0.000713
1775 1752 0.000986
1775 1807 0.001942
1775 2787 0.001629
1775 3582 0.001361
1775 4356 0.002740
1775 4358 0.004739
1775 4400 0.011628
1775 4409 0.004808
1775 5016 0.001770
1775 5588 0.004255
1775 6169 0.003135
1775 6183 0.008000
1775 6208 0.006897
1775 6212 0.031250
1775 6216 0.003344
1775 6217 0.002358
1775 6237 0.022222
1775 6248 0.022727
1775 6264 0.020000
1775 7872 0.002506
1775 9777 0.031250
1775 9830 0.004505
1775 15226 0.020408
1775 21463 0.004132
1775 24522 0.034483
1775 36789 0.011628
1776 431 0.014286
1776 436 0.000482
1776 449 0.001502
1776 495 0.015385
1776 502 0.001087
1776 535 0.003236
1776 557 0.010989
1776 563 0.010870
1776 572 0.000613
1776 726 0.004115
1776 818 0.000586
1776 823 0.002227
1776 850 0.001078
1776 1205 0.012821
1776 1303 0.000709
1776 1391 0.001339
1776 1415 0.001131
1776 1437 0.008772
1776 1548 0.003106
1776 1550 0.000378
1776 1565 0.001789
1776 1632 0.001261
1776 1643 0.000657
1776 1691 0.003096
1776 1695 0.003356
1776 1697 0.002577
1776 1699 0.006579
1776 1711 0.001125
1776 1720 0.007092
1776 1733 0.000667
1776 1734 0.002079
1776 1743 0.003175
1776 1758 0.000296
1776 1764 0.002532
1776 1785 0.005000
1776 1806 0.030303
1776 1813 0.005236
1776 1825 0.333333
1776 2257 0.002604
1776 2583 0.005682
1776 3270 0.000812
1776 3341 0.000890
1776 3506 0.003774
1776 3617 0.028571
1776 3622 0.016393
1776 3792 0.003610
1776 3800 0.005848
1776 3806 0.002584
1776 3903 0.004854
1776 3920 0.004082
1776 3925 0.003472
1776 3933 0.007576
1776 3950 0.004149
1776 3971 0.004425
1776 3987 0.005682
1776 3993 0.007092
1776 3994 0.007519
1776 4075 0.002890
1776 4077 0.003937
1776 4743 0.009259
1776 4748 0.004926
1776 5183 0.003717
1776 5190 0.000797
1776 5197 0.004425
1776 6228 0.005917
1776 7623 0.025641
1776 7626 0.010638
1776 7629 0.005025
1776 7783 0.016949
1776 7790 0.010989
1776 8711 0.002801
1776 9220 0.007692
1776 9283 0.006098
1776 9286 0.008130
1776 10743 0.125000
1776 10757 0.010989
1776 10778 0.052632
1776 12062 0.038462
1776 12363 0.006369
1776 12404 0.003356
1776 12633 0.033333
1776 12640 0.003521
1776 13177 0.005747
1776 13271 0.083333
1776 13749 0.034483
1776 14319 0.006623
1776 17796 0.090909
1776 17798 0.012048
1776 17804 0.333333
1776 18847 0.058824
1776 18848 0.019608
1776 18849 0.020833
1776 18857 0.024390
1776 20597 0.002475
1776 21468 0.003279
1776 21996 0.009434
1776 23326 0.004831
1776 24924 0.023256
1776 24926 0.018182
1776 25372 0.083333
1776 30849 0.038462
1776 30855 0.020000
1776 30866 0.071429
1776 30895 0.008772
1776 31560 0.016667
1776 51767 0.023810
1776 56797 0.066667
1777 447 0.000665
1777 778 0.002066
1777 1407 0.002646
1777 1708 0.005405
1777 1730 0.004854
1777 1734 0.002079
1777 1753 0.023810
1777 1791 0.006098
1777 1798 0.002755
1777 2239 0.000760
1777 3802 0.003774
1777 5190 0.000797
1777 5203 0.008772
1777 6245 0.011628
1777 11009 0.001346
1777 11059 0.002646
1777 14015 0.062500
1777 21179 0.013699
1777 26339 0.166667
1777 26660 0.076923
1777 33877 0.025641
1777 71277 0.083333
1778 436 0.000482
1778 449 0.001502
1778 510 0.002604
1778 560 0.002825
1778 1643 0.000657
1778 1711 0.001125
1778 1718 0.003344
1778 1722 0.006329
1778 1730 0.004854
1778 1734 0.002079
1778 1747 0.014493
1778 1748 0.008130
1778 1751 0.001174
1778 1758 0.000296
1778 1790 0.016667
1778 1794 0.012500
1778 1804 0.004950
1778 1807 0.001942
1778 1811 0.125000
1778 1813 0.005236
1779 1709 0.001873
1779 1717 0.004098
1779 1743 0.003175
1779 1749 0.003356
1779 1795 0.076923
1779 1809 0.066667
1779 14830 0.008621
1779 75555 0.125000
1779 75587 0.125000
1780 449 0.001502
1780 490 0.014706
1780 505 0.001488
1780 548 0.000469
1780 549 0.002421
1780 880 0.000525
1780 1307 0.004545
1780 1335 0.000950
1780 1443 0.111111
1780 1492 0.052632
1780 1632 0.001261
1780 1705 0.005714
1780 1707 0.006944
1780 1709 0.001873
1780 1711 0.001125
1780 1715 0.014925
1780 1721 0.008264
1780 1722 0.006329
1780 1726 0.000965
1780 1730 0.004854
1780 1733 0.000667
1780 1734 0.002079
1780 1744 0.166667
1780 1745 0.250000
1780 1758 0.000296
1780 1771 0.001276
1780 1800 0.100000
1780 1813 0.005236
1780 2275 0.001192
1780 2493 0.002591
1780 2504 0.003300
1780 2515 0.001357
1780 2746 0.008850
1780 2772 0.009615
1780 2774 0.000835
1780 2787 0.001629
1780 2853 0.003968
1780 3341 0.000890
1780 3622 0.016393
1780 3791 0.021739
1780 3794 0.058824
1780 3795 0.015873
1780 3802 0.003774
1780 3804 0.008696
1780 3813 0.009524
1780 3825 0.037037
1780 3845 0.011628
1780 4131 0.001174
1780 4733 0.001370
1780 4736 0.111111
1780 5183 0.003717
1780 5191 0.009174
1780 5220 0.006329
1780 6278 0.007752
1780 6600 0.010000
1780 7177 0.005848
1780 7626 0.010638
1780 7691 0.011236
1780 7747 0.062500
1780 7752 0.003610
1780 7758 0.005128
1780 7786 0.005917
1780 7874 0.041667
1780 7924 0.025641
1780 8066 0.055556
1780 8097 0.015152
1780 8101 0.024390
1780 8129 0.009709
1780 8237 0.041667
1780 8303 0.031250
1780 8583 0.038462
1780 8884 0.018868
1780 9257 0.050000
1780 10811 0.003891
1780 11720 0.055556
1780 12003 0.008850
1780 12326 0.034483
1780 12623 0.014706
1780 13359 0.012500
1780 13728 0.006944
1780 14238 0.021739
1780 14459 0.010638
1780 14573 0.021739
1780 14830 0.008621
1780 15385 0.032258
1780 15732 0.012987
1780 15807 0.111111
1780 16609 0.166667
1780 17230 0.004425
1780 17622 0.076923
1780 17623 0.100000
1780 18487 0.018868
1780 19244 0.004545
1780 19353 0.041667
1780 20259 0.003215
1780 21770 1.000000
1780 21771 0.007463
1780 21772 0.011765
1780 21773 0.017241
1780 21774 0.055556
1780 21775 0.022727
1780 21776 0.018182
1780 21777 0.200000
1780 21778 0.166667
1780 21779 0.076923
1780 21780 0.250000
1780 21781 0.090909
1780 21782 0.005376
1780 21783 0.090909
1780 21784 0.050000
1780 21785 0.011111
1780 21786 0.008130
1780 21787 0.034483
1780 21788 0.030303
1780 21789 0.083333
1780 21790 0.090909
1780 21791 0.076923
1780 21792 0.011628
1780 21793 0.333333
1780 21794 0.200000
1780 21795 0.100000
1780 21796 0.058824
1780 21797 0.076923
1780 21798 0.023256
1780 21799 0.142857
1780 21800 0.142857
1780 21801 1.000000
1780 21802 1.000000
1780 21803 0.014493
1780 21804 1.000000
1780 21805 0.062500
1780 21806 0.090909
1780 21807 0.250000
1780 21808 0.066667
1780 21809 0.066667
1780 21810 0.076923
1780 21811 0.100000
1780 21812 0.006623
1780 21813 0.166667
1780 21814 0.055556
1780 21815 0.031250
1780 21816 0.166667
1780 21817 0.071429
1780 21818 0.010870
1780 21819 0.055556
1780 21820 0.142857
1780 21821 0.090909
1780 21822 0.034483
1780 21823 0.009434
1780 21824 0.052632
1780 21825 0.007692
1780 21826 0.111111
1780 21827 0.111111
1780 21828 0.100000
1780 21829 1.000000
1780 21830 0.111111
1780 21831 0.011111
1780 21832 0.066667
1780 21833 0.142857
1780 21834 0.100000
1780 21835 0.111111
1780 21836 0.006211
1780 21837 0.066667
1780 21838 0.200000
1780 21839 0.055556
1780 21840 0.083333
1780 21841 0.027778
1780 21842 0.200000
1780 21843 0.033333
1780 21844 0.500000
1780 21845 0.142857
1780 21846 0.142857
1780 21847 0.047619
1780 21848 0.076923
1780 21849 0.100000
1780 21850 0.250000
1780 21851 0.090909
1780 21852 0.090909
1780 21853 0.250000
1780 21854 0.111111
1780 21855 0.333333
1780 21856 0.500000
1780 21857 0.083333
1780 21858 0.500000
1780 21859 0.066667
1780 21860 0.333333
1780 21861 1.000000
1780 21862 0.200000
1780 21863 0.045455
1780 21864 1.000000
1780 21865 0.500000
1780 21866 0.050000
1780 21867 0.066667
1780 21868 0.500000
1780 21869 0.125000
1780 21870 0.100000
1780 21871 0.083333
1780 21872 0.250000
1780 21873 0.250000
1780 21874 0.125000
1780 21875 0.019608
1780 21876 0.250000
1780 21877 0.200000
1780 21878 0.071429
1780 21879 0.142857
1780 21880 0.142857
1780 21881 0.500000
1780 21882 0.500000
1780 21883 0.100000
1780 21884 0.038462
1780 21885 0.100000
1780 21886 0.055556
1780 21887 0.333333
1780 21888 0.015873
1780 21889 0.250000
1780 21890 1.000000
1780 21891 0.500000
1780 21892 1.000000
1780 21893 0.500000
1780 21894 1.000000
1780 21895 0.250000
1780 21896 0.500000
1780 21897 0.200000
1780 21898 0.500000
1780 21899 0.142857
1780 39295 0.333333
1781 1782 0.002538
1781 1786 0.009346
1781 1804 0.004950
1781 1831 0.250000
1782 667 0.028571
1782 1492 0.052632
1782 1550 0.000378
1782 1709 0.001873
1782 1727 0.022727
1782 1728 0.014493
1782 1736 0.020408
1782 1737 0.008475
1782 1762 0.050000
1782 1786 0.009346
1782 1788 0.012658
1782 1789 0.090909
1782 1790 0.016667
1782 1805 0.007634
1782 1821 0.023256
1782 1828 0.083333
1782 1846 0.038462
1782 2476 0.010000
1782 2496 0.010526
1782 2509 0.004630
1782 2515 0.001357
1782 3804 0.008696
1782 3815 0.029412
1782 3833 0.017544
1782 7746 0.004255
1782 8688 0.004464
1782 8697 0.004762
1782 8916 0.025641
1782 8919 0.025641
1782 14526 0.014706
1782 14538 0.018519
1782 14541 0.022727
1782 14543 0.009901
1782 14549 0.018182
1782 14550 0.013333
1782 14551 0.026316
1782 14573 0.021739
1782 14574 0.003891
1782 14579 0.071429
1782 14585 0.062500
